idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
1684,244,57,NULL,NULL,NULL,NULL,NULL,NULL,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2023-01-27,,2023
1685,245,57,NULL,NULL,NULL,NULL,NULL,NULL,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,2023-02-28,,2023
1686,246,57,NULL,NULL,NULL,NULL,NULL,NULL,vel nisl duis ac nibh fusce lacus purus aliquet at,2023-11-29,,2023
1687,247,57,NULL,NULL,NULL,NULL,NULL,NULL,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,2023-10-30,,2023
1688,248,57,NULL,NULL,NULL,NULL,NULL,NULL,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,2023-04-14,,2023
1689,249,57,NULL,NULL,NULL,NULL,NULL,NULL,nam dui proin leo odio porttitor id consequat in consequat,2023-10-07,,2023
1690,250,57,NULL,NULL,NULL,NULL,NULL,NULL,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,2023-11-17,,2023
1691,251,57,NULL,NULL,NULL,NULL,NULL,NULL,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,2023-05-16,,2023
1692,252,57,NULL,NULL,NULL,NULL,NULL,NULL,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,2023-12-22,,2023
1693,253,57,NULL,NULL,NULL,NULL,NULL,NULL,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,2023-10-25,,2023
1694,254,57,NULL,NULL,NULL,NULL,NULL,NULL,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,2023-08-19,,2023
1695,255,57,NULL,NULL,NULL,NULL,NULL,NULL,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at,2023-09-27,,2023
1696,256,57,NULL,NULL,NULL,NULL,NULL,NULL,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus,2023-10-17,,2023
1697,257,57,NULL,NULL,NULL,NULL,NULL,NULL,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,2023-08-21,,2023
1698,258,57,NULL,NULL,NULL,NULL,NULL,NULL,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,2023-12-03,,2023
1699,259,57,NULL,NULL,NULL,NULL,NULL,NULL,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,2023-09-29,,2023
1700,260,57,NULL,NULL,NULL,NULL,NULL,NULL,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,2023-05-15,,2023
1701,261,57,NULL,NULL,NULL,NULL,NULL,NULL,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,2023-11-14,,2023
1702,262,57,NULL,NULL,NULL,NULL,NULL,NULL,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst,2023-09-11,,2023
1703,263,57,NULL,NULL,NULL,NULL,NULL,NULL,ac diam cras pellentesque volutpat dui maecenas tristique est et,2023-11-27,,2023
1704,264,57,NULL,NULL,NULL,NULL,NULL,NULL,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,2023-10-19,,2023
1705,265,57,NULL,NULL,NULL,NULL,NULL,NULL,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,2023-09-24,,2023
1706,266,57,NULL,NULL,NULL,NULL,NULL,NULL,quisque erat eros viverra eget congue eget semper rutrum nulla,2023-08-11,,2023
1707,267,57,NULL,NULL,NULL,NULL,NULL,NULL,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,2023-12-18,,2023
1708,268,57,NULL,NULL,NULL,NULL,NULL,NULL,magna vulputate luctus cum sociis natoque penatibus et magnis dis,2023-01-20,,2023
1709,269,57,NULL,NULL,NULL,NULL,NULL,NULL,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,2023-09-02,,2023
1710,270,57,NULL,NULL,NULL,NULL,NULL,NULL,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,2023-01-28,,2023
1711,271,58,NULL,NULL,NULL,NULL,NULL,NULL,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,2023-02-27,,2023
1712,272,58,NULL,NULL,NULL,NULL,NULL,NULL,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,2023-12-21,,2023
1713,273,58,NULL,NULL,NULL,NULL,NULL,NULL,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio,2023-04-23,,2023
1714,274,58,NULL,NULL,NULL,NULL,NULL,NULL,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,2023-10-03,,2023
1715,275,58,NULL,NULL,NULL,NULL,NULL,NULL,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,2023-09-22,,2023
1716,276,58,NULL,NULL,NULL,NULL,NULL,NULL,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,2023-08-02,,2023
1717,277,58,NULL,NULL,NULL,NULL,NULL,NULL,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,2023-07-16,,2023
1718,278,58,NULL,NULL,NULL,NULL,NULL,NULL,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,2023-08-12,,2023
1719,279,58,NULL,NULL,NULL,NULL,NULL,NULL,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,2023-02-04,,2023
1720,280,58,NULL,NULL,NULL,NULL,NULL,NULL,porttitor id consequat in consequat ut nulla sed accumsan felis,2023-05-19,,2023
1721,281,58,NULL,NULL,NULL,NULL,NULL,NULL,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,2023-02-03,,2023
1722,282,58,NULL,NULL,NULL,NULL,NULL,NULL,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,2023-10-28,,2023
1723,283,58,NULL,NULL,NULL,NULL,NULL,NULL,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,2023-10-30,,2023
1724,284,58,NULL,NULL,NULL,NULL,NULL,NULL,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,2023-07-22,,2023
1725,285,58,NULL,NULL,NULL,NULL,NULL,NULL,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,2023-09-04,,2023
1726,286,58,NULL,NULL,NULL,NULL,NULL,NULL,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,2023-11-20,,2023
1727,287,58,NULL,NULL,NULL,NULL,NULL,NULL,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,2023-09-16,,2023
1728,288,58,NULL,NULL,NULL,NULL,NULL,NULL,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,2023-06-15,,2023
1729,289,58,NULL,NULL,NULL,NULL,NULL,NULL,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,2023-01-10,,2023
1730,290,58,NULL,NULL,NULL,NULL,NULL,NULL,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,2023-07-25,,2023
1731,291,58,NULL,NULL,NULL,NULL,NULL,NULL,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed,2023-12-15,,2023
1732,292,58,NULL,NULL,NULL,NULL,NULL,NULL,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,2023-08-27,,2023
1733,293,58,NULL,NULL,NULL,NULL,NULL,NULL,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,2023-11-08,,2023
1734,294,58,NULL,NULL,NULL,NULL,NULL,NULL,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,2023-01-25,,2023
1735,295,58,NULL,NULL,NULL,NULL,NULL,NULL,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,2023-11-06,,2023
1736,296,58,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,2023-02-04,,2023
1737,297,58,NULL,NULL,NULL,NULL,NULL,NULL,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin,2023-10-22,,2023
1738,298,58,NULL,NULL,NULL,NULL,NULL,NULL,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,2023-11-06,,2023
1739,299,58,NULL,NULL,NULL,NULL,NULL,NULL,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,2023-11-16,,2023
1740,300,58,NULL,NULL,NULL,NULL,NULL,NULL,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,2023-12-14,,2023
1741,301,59,NULL,NULL,NULL,NULL,NULL,NULL,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo,2023-03-28,,2023
1742,302,59,NULL,NULL,NULL,NULL,NULL,NULL,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,2023-02-16,,2023
1743,303,59,NULL,NULL,NULL,NULL,NULL,NULL,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,2023-04-27,,2023
1744,304,59,NULL,NULL,NULL,NULL,NULL,NULL,ac lobortis vel dapibus at diam nam tristique tortor eu pede,2023-03-18,,2023
1745,305,59,NULL,NULL,NULL,NULL,NULL,NULL,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,2023-10-02,,2023
1746,306,59,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,2023-08-24,,2023
1747,307,59,NULL,NULL,NULL,NULL,NULL,NULL,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,2023-06-06,,2023
1748,308,59,NULL,NULL,NULL,NULL,NULL,NULL,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea,2023-06-19,,2023
1749,309,59,NULL,NULL,NULL,NULL,NULL,NULL,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,2023-06-27,,2023
1750,310,59,NULL,NULL,NULL,NULL,NULL,NULL,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,2023-09-05,,2023
1751,311,59,NULL,NULL,NULL,NULL,NULL,NULL,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed,2023-07-04,,2023
1752,312,59,NULL,NULL,NULL,NULL,NULL,NULL,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,2023-08-22,,2023
1753,313,59,NULL,NULL,NULL,NULL,NULL,NULL,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,2023-07-28,,2023
1754,314,59,NULL,NULL,NULL,NULL,NULL,NULL,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,2023-11-20,,2023
1755,315,59,NULL,NULL,NULL,NULL,NULL,NULL,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,2023-04-30,,2023
1756,316,59,NULL,NULL,NULL,NULL,NULL,NULL,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,2023-11-17,,2023
1757,317,59,NULL,NULL,NULL,NULL,NULL,NULL,nulla pede ullamcorper augue a suscipit nulla elit ac nulla,2023-10-20,,2023
1758,318,59,NULL,NULL,NULL,NULL,NULL,NULL,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,2023-04-12,,2023
1759,319,59,NULL,NULL,NULL,NULL,NULL,NULL,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,2023-03-22,,2023
1760,320,59,NULL,NULL,NULL,NULL,NULL,NULL,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,2023-03-02,,2023
1761,321,59,NULL,NULL,NULL,NULL,NULL,NULL,orci luctus et ultrices posuere cubilia curae mauris viverra diam,2023-07-17,,2023
1762,322,59,NULL,NULL,NULL,NULL,NULL,NULL,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,2023-07-08,,2023
1763,323,59,NULL,NULL,NULL,NULL,NULL,NULL,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,2023-11-30,,2023
1764,324,59,NULL,NULL,NULL,NULL,NULL,NULL,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,2023-08-07,,2023
1765,325,59,NULL,NULL,NULL,NULL,NULL,NULL,nisl nunc rhoncus dui vel sem sed sagittis nam congue,2023-03-19,,2023
1766,326,59,NULL,NULL,NULL,NULL,NULL,NULL,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,2023-02-06,,2023
1767,327,59,NULL,NULL,NULL,NULL,NULL,NULL,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,2023-11-24,,2023
1768,328,59,NULL,NULL,NULL,NULL,NULL,NULL,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,2023-06-02,,2023
1769,329,59,NULL,NULL,NULL,NULL,NULL,NULL,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,2023-01-12,,2023
1770,330,59,NULL,NULL,NULL,NULL,NULL,NULL,enim blandit mi in porttitor pede justo eu massa donec dapibus duis,2023-04-30,,2023
1771,331,60,NULL,NULL,NULL,NULL,NULL,NULL,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,2023-06-24,,2023
1772,332,60,NULL,NULL,NULL,NULL,NULL,NULL,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,2023-02-21,,2023
1773,333,60,NULL,NULL,NULL,NULL,NULL,NULL,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,2023-03-09,,2023
1774,334,60,NULL,NULL,NULL,NULL,NULL,NULL,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,2023-09-01,,2023
1775,335,60,NULL,NULL,NULL,NULL,NULL,NULL,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,2023-06-08,,2023
1776,336,60,NULL,NULL,NULL,NULL,NULL,NULL,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,2023-01-30,,2023
1777,337,60,NULL,NULL,NULL,NULL,NULL,NULL,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,2023-04-13,,2023
1778,338,60,NULL,NULL,NULL,NULL,NULL,NULL,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,2023-10-24,,2023
1779,339,60,NULL,NULL,NULL,NULL,NULL,NULL,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in,2023-05-21,,2023
1780,340,60,NULL,NULL,NULL,NULL,NULL,NULL,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,2023-01-01,,2023
1781,341,60,NULL,NULL,NULL,NULL,NULL,NULL,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,2023-08-01,,2023
1782,342,60,NULL,NULL,NULL,NULL,NULL,NULL,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,2023-07-17,,2023
1783,343,60,NULL,NULL,NULL,NULL,NULL,NULL,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2023-11-22,,2023
1784,344,60,NULL,NULL,NULL,NULL,NULL,NULL,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,2023-02-07,,2023
1785,345,60,NULL,NULL,NULL,NULL,NULL,NULL,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,2023-03-01,,2023
1786,346,60,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,2023-11-23,,2023
1787,347,60,NULL,NULL,NULL,NULL,NULL,NULL,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,2023-07-26,,2023
1788,348,60,NULL,NULL,NULL,NULL,NULL,NULL,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,2023-10-22,,2023
1789,349,60,NULL,NULL,NULL,NULL,NULL,NULL,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,2023-12-18,,2023
1790,350,60,NULL,NULL,NULL,NULL,NULL,NULL,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,2023-05-23,,2023
1791,351,60,NULL,NULL,NULL,NULL,NULL,NULL,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,2023-10-05,,2023
1792,352,60,NULL,NULL,NULL,NULL,NULL,NULL,consequat morbi a ipsum integer a nibh in quis justo maecenas,2023-01-08,,2023
1793,353,60,NULL,NULL,NULL,NULL,NULL,NULL,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,2023-12-21,,2023
1794,354,60,NULL,NULL,NULL,NULL,NULL,NULL,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,2023-05-07,,2023
1795,355,60,NULL,NULL,NULL,NULL,NULL,NULL,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,2023-01-03,,2023
1796,356,60,NULL,NULL,NULL,NULL,NULL,NULL,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,2023-07-11,,2023
1797,357,60,NULL,NULL,NULL,NULL,NULL,NULL,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,2023-05-09,,2023
1798,358,60,NULL,NULL,NULL,NULL,NULL,NULL,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,2023-07-01,,2023
1799,359,60,NULL,NULL,NULL,NULL,NULL,NULL,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,2023-09-11,,2023
1800,360,60,NULL,NULL,NULL,NULL,NULL,NULL,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,2023-02-04,,2023
1801,361,61,NULL,NULL,NULL,NULL,NULL,NULL,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,2023-10-13,,2023
1802,362,61,NULL,NULL,NULL,NULL,NULL,NULL,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,2023-03-23,,2023
1803,363,61,NULL,NULL,NULL,NULL,NULL,NULL,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,2023-08-24,,2023
1804,364,61,NULL,NULL,NULL,NULL,NULL,NULL,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,2023-09-08,,2023
